"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range" "MISSING_ALL_TRAITS"
"Leuctra aegaeica" "Leuctra aegaeica Pardo & Zwick, 1993" "SPECIES" "accepted" "Leuctra aegaeica Pardo & Zwick, 1993" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra albida" "Leuctra albida Kempny, 1899" "SPECIES" "accepted" "Leuctra albida Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 0 1 5 3 1 0 0 0 0 0 5 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "wide" "NO"
"Leuctra alosi" "Leuctra alosi Navás, 1919" "SPECIES" "accepted" "Leuctra alosi Navás, 1919" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra alpina" "Leuctra alpina Kühtreiber, 1934" "SPECIES" "accepted" "Leuctra alpina Kühtreiber, 1934" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 1 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 1 1 3 4 1 0 0 0 0 0 4 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "very_wide" "NO"
"Leuctra alticola" "Leuctra alticola Despax, 1929" "SPECIES" "accepted" "Leuctra alticola Despax, 1929" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra ameliae" "Leuctra ameliae Vinçon & Ravizza, 1996" "SPECIES" "accepted" "Leuctra ameliae Vinçon & Ravizza, 1996" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "EN" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leuctra andalusiaca" "Leuctra andalusiaca Aubert, 1962" "SPECIES" "accepted" "Leuctra andalusiaca Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra annae" "Leuctra annae Consiglio, 1975" "SPECIES" "accepted" "Leuctra annae Consiglio, 1975" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra apenninicola" "Leuctra apenninicola Ravizza, 1988" "SPECIES" "accepted" "Leuctra apenninicola Ravizza, 1988" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra aptera" "Leuctra aptera Kacanski & Zwick, 1970" "SPECIES" "accepted" "Leuctra aptera Kacanski & Zwick, 1970" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra archimedis" "Leuctra archimedis Consiglio, 1968" "SPECIES" "accepted" "Leuctra archimedis Consiglio, 1968" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra ariega" "Leuctra ariega Pardo & Vinçon, 1995" "SPECIES" "accepted" "Leuctra ariega Pardo & Vinçon, 1995" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra armata" "Leuctra armata Kempny, 1899" "SPECIES" "accepted" "Leuctra armata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "NT" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 1 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 4 4 2 0 0 0 0 0 0 0 2 1 "rheo_to_limnophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate" "NO"
"Leuctra auberti" "Leuctra auberti Ravizza & Ravizza Dematteis, 1985" "SPECIES" "accepted" "Leuctra auberti Ravizza & Ravizza Dematteis, 1985" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra auriensis" "Leuctra auriensis Membiela, 1989" "SPECIES" "accepted" "Leuctra auriensis Membiela, 1989" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra aurita" "Leuctra aurita Navás, 1919" "SPECIES" "accepted" "Leuctra aurita Navás, 1919" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "NT" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 1 1 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 1 2 4 2 1 0 0 0 0 0 4 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "very_wide" "NO"
"Leuctra austriaca" "Leuctra austriaca Aubert, 1954" "SPECIES" "accepted" "Leuctra austriaca Aubert, 1954" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra autumnalis" "Leuctra autumnalis Aubert, 1948" "SPECIES" "accepted" "Leuctra autumnalis Aubert, 1948" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "VU" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 0 1 7 2 0 0 0 0 0 0 5 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate" "NO"
"Leuctra balcanica" "Leuctra balcanica Raušer, 1965" "SPECIES" "accepted" "Leuctra balcanica Raušer, 1965" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra balearica" "Leuctra balearica Pardo & Zwick, 1993" "SPECIES" "accepted" "Leuctra balearica Pardo & Zwick, 1993" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra benllochi" "Leuctra benllochi Navás, 1917" "SPECIES" "homotypic synonym" "Pachyleuctra benllochi (Navás, 1917)" "Pachyleuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA ">1" 0 1 0 0 0 0 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 0 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leuctra berthelemyi" "Leuctra berthelemyi Zwick & Vinçon, 1993" "SPECIES" "accepted" "Leuctra berthelemyi Zwick & Vinçon, 1993" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra besucheti" "Leuctra besucheti Aubert, 1962" "SPECIES" "accepted" "Leuctra besucheti Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra bidula" "Leuctra bidula Aubert, 1962" "SPECIES" "accepted" "Leuctra bidula Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra biellensis" "Leuctra biellensis Festa, 1942" "SPECIES" "accepted" "Leuctra biellensis Festa, 1942" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra boreoni" "Leuctra boreoni Aubert, 1962" "SPECIES" "accepted" "Leuctra boreoni Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra braueri" "Leuctra braueri Kempny, 1898" "SPECIES" "accepted" "Leuctra braueri Kempny, 1898" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 3 4 3 0 0 0 0 0 0 0 2 1 "rheo_to_limnophil" 0 0 1 3 2 0 0 0 0 4 0 0 0 NA NA NA NA NA "moderate" "NO"
"Leuctra brevipennis" "Leuctra brevipennis Ravizza, 1978" "SPECIES" "accepted" "Leuctra brevipennis Ravizza, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra bronislawi" "Leuctra bronislawi Sowa, 1970" "SPECIES" "accepted" "Leuctra bronislawi Sowa, 1970" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra budtzi" "Leuctra budtzi Esben-Petersen, 1912" "SPECIES" "accepted" "Leuctra budtzi Esben-Petersen, 1912" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra canavensis" "Leuctra canavensis Ravizza & Ravizza Dematteis, 1992" "SPECIES" "accepted" "Leuctra canavensis Ravizza & Ravizza Dematteis, 1992" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra candiae" "Leuctra candiae Zwick, 1978" "SPECIES" "accepted" "Leuctra candiae Zwick, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra caprai" "Leuctra caprai Festa, 1939" "SPECIES" "accepted" "Leuctra caprai Festa, 1939" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra carinthiaca" "Leuctra carinthiaca Kempny, 1899" "SPECIES" "synonym" "Leuctra cingulata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 1 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 0 3 5 2 0 0 0 0 0 0 4 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate" "NO"
"Leuctra carpathica" "Leuctra carpathica Kis, 1966" "SPECIES" "accepted" "Leuctra carpathica Kis, 1966" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra castillana" "Leuctra castillana Aubert, 1956" "SPECIES" "accepted" "Leuctra castillana Aubert, 1956" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra cazorlana" "Leuctra cazorlana Aubert, 1962" "SPECIES" "accepted" "Leuctra cazorlana Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuctra cingulata" "Leuctra cingulata Kempny, 1899" "SPECIES" "accepted" "Leuctra cingulata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA NA 1 0 0 0 0 0 0 0 1 1 1 1 0 NA "hemimetabolic" NA NA NA NA NA 0 0 5 5 0 0 0 3 5 2 0 0 0 0 0 0 4 1 "rheophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate" "NO"
