"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range" "MISSING_ALL_TRAITS"
"Leuctra brevipennis" "Leuctra brevipennis Ravizza, 1978" "SPECIES" "accepted" "Leuctra brevipennis Ravizza, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4892.41490303955 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 2.32 7.6 0.08 0 0 0 0 4.4 5.32 0 0 0.44 1.8 3.68 1.96 0.96 0.32 0.08 0 0.04 0 3.72 1.28 "rheophil" 0.16 0.04 0.56 1.52 2.88 1 0 0 0.56 1.4 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra bronislawi" "Leuctra bronislawi Sowa, 1970" "SPECIES" "accepted" "Leuctra bronislawi Sowa, 1970" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6818.98122760134 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.44 8.4 0 0 0 0 0 5.36 5.08 0 0 1.12 2.76 3.84 1.48 0.76 0.2 0.04 0 0.16 0 3.28 1.12 "rheo_to_limnophil" 0 0 0.76 1.8 2.4 0.88 0 0 0.56 2 0.08 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra budtzi" "Leuctra budtzi Esben-Petersen, 1912" "SPECIES" "accepted" "Leuctra budtzi Esben-Petersen, 1912" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5634.64621812509 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.52 8.16 0 0 0 0 0 4.6 5.4 0 0 0.84 2.72 4.04 1.28 0.36 0.08 0.04 0 0.08 0 3.36 1.04 "rheo_to_limnophil" 0 0 0.44 1.88 3.04 1.24 0 0 0.36 2.16 0 0.04 0 10 0 0 0 0 "moderate" "YES"
"Leuctra canavensis" "Leuctra canavensis Ravizza & Ravizza Dematteis, 1992" "SPECIES" "accepted" "Leuctra canavensis Ravizza & Ravizza Dematteis, 1992" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5599.15219970113 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.56 8.08 0.04 0 0 0 0 4.72 5.48 0 0 0.64 2.8 4.12 1.28 0.48 0.2 0 0 0.08 0 3.48 1.16 "rheo_to_limnophil" 0.12 0.08 0.68 2.12 2.76 0.96 0 0 0.24 1.92 0.04 0 0 10 0 0 0 0 "very_wide" "YES"
"Leuctra candiae" "Leuctra candiae Zwick, 1978" "SPECIES" "accepted" "Leuctra candiae Zwick, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5634.64621812509 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 0 0 "fic" "hemimetabolic" 1.96 7.68 0.04 0 0 0 0 4.48 5.32 0 0 0.24 2.32 4.4 2 0.76 0.32 0.08 0 0.04 0 3.76 1.2 "rheophil" 0.08 0.04 0.28 2.6 3.12 1.32 0 0 0.4 1.36 0.08 0 0.16 10 0 0 0 0 "moderate" "YES"
"Leuctra caprai" "Leuctra caprai Festa, 1939" "SPECIES" "accepted" "Leuctra caprai Festa, 1939" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6783.48720917738 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 0 0 "fic" "hemimetabolic" 1.8 7.84 0 0 0 0 0 4.32 5.64 0 0 0.64 3.08 3.68 1.88 0.8 0.04 0 0 0 0 3.6 1.04 "rheophil" 0.08 0 0.48 1.68 2.96 0.84 0.12 0 0.48 1.8 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra carinthiaca" "Leuctra carinthiaca Kempny, 1899" "SPECIES" "synonym" "Leuctra cingulata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8285.69684856046 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.68 8.44 0 0 0 0 0 5 5 0 0 0 3 5 2 0 0 0 0 0 0 4 1 "rheophil" 0.12 0 0.24 2 3.24 1.84 0 0 0.08 1.16 0 0 0 10 0 0 0 0 "moderate" "NO"
"Leuctra carpathica" "Leuctra carpathica Kis, 1966" "SPECIES" "accepted" "Leuctra carpathica Kis, 1966" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6341.38351478668 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.68 8.04 0 0 0 0 0 4.2 5.44 0 0.04 0.52 2.56 4.64 1.68 0.4 0.04 0 0 0.04 0 3.76 1.04 "rheophil" 0.08 0.04 0.44 1.72 3 1.04 0 0 0.24 1.6 0.2 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra castillana" "Leuctra castillana Aubert, 1956" "SPECIES" "accepted" "Leuctra castillana Aubert, 1956" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5670.14023654906 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.88 7.92 0 0 0 0 0 4.32 5.24 0 0 0.56 2.56 4.08 1.6 0.44 0.16 0.08 0 0.12 0 3.6 1.16 "rheophil" 0.08 0.04 0.6 1.68 2.52 1.2 0 0 0.6 1.48 0.08 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra cazorlana" "Leuctra cazorlana Aubert, 1962" "SPECIES" "accepted" "Leuctra cazorlana Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4856.92088461558 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 1 0 "fic" "hemimetabolic" 1.84 7.76 0 0 0 0 0 4.2 5.48 0 0 0.64 2.12 3.4 1.6 0.8 0.36 0.2 0 0.2 0 3.52 1.28 "rheophil" 0.04 0.08 0.52 1.64 2.68 1.12 0 0 0.72 1.52 0 0 0 10 0 0 0 0 "very_wide" "YES"
"Leuctra cingulata" "Leuctra cingulata Kempny, 1899" "SPECIES" "accepted" "Leuctra cingulata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4150.183587954 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.52 8.48 0 0 0 0 0 5 5 0 0 0 3 5 2 0 0 0 0 0 0 4 1 "rheophil" 0.12 0 0.16 1.92 3.52 1.72 0 0 0.04 1.24 0 0 0 10 0 0 0 0 "moderate" "NO"
"Leuctra clerguae" "Leuctra clerguae Vinçon & Pardo, 1994" "SPECIES" "accepted" "Leuctra clerguae Vinçon & Pardo, 1994" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5652.39322733708 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.68 8.12 0 0 0 0 0 4.6 4.84 0 0.08 0.92 2.96 4.2 1.36 0.4 0.16 0.08 0 0 0 3.4 1.16 "rheo_to_limnophil" 0.12 0 0.56 1.72 3.12 1.4 0 0 0.44 1.76 0.2 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra concii" "Leuctra concii Consiglio, 1958" "SPECIES" "accepted" "Leuctra concii Consiglio, 1958" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6747.99319075342 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.76 7.92 0.04 0 0 0 0 4.64 5.4 0 0 0.56 2.04 4.16 2 0.8 0.32 0.16 0 0 0 3.8 1.28 "rheo_to_limnophil" 0 0 0.32 1.84 3.08 1.08 0 0 0.4 1.12 0.08 0 0.2 10 0 0 0 0 "moderate" "YES"
"Leuctra costai" "Leuctra costai Aubert, 1953" "SPECIES" "accepted" "Leuctra costai Aubert, 1953" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5988.01486645589 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.8 7.92 0.04 0 0 0 0 4.32 5.4 0 0 0.8 2.44 4.48 1.6 0.44 0.16 0.04 0 0.08 0 3.68 1.08 "rheophil" 0.08 0 0.68 2.04 2.96 1.2 0 0 0.4 1.64 0 0.04 0 10 0 0 0 0 "moderate" "YES"
"Leuctra cretica" "Leuctra cretica Zwick, 1978" "SPECIES" "accepted" "Leuctra cretica Zwick, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6005.76187566787 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 2.08 7.8 0.04 0 0 0 0 4.52 5.52 0 0.04 0.56 2.6 4.56 1.52 0.32 0.08 0.04 0 0 0 3.68 1.04 "rheophil" 0.16 0.04 0.64 1.8 2.96 1.12 0 0 0.28 1.56 0.04 0.04 0 10 0 0 0 0 "moderate" "YES"
"Leuctra crimeana" "Leuctra crimeana Zhiltzova, 1967" "SPECIES" "accepted" "Leuctra crimeana Zhiltzova, 1967" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4892.41490303955 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.56 8.24 0 0 0 0 0 4.76 5.04 0 0.08 0.96 2.56 4.24 1.52 0.44 0.08 0 0 0.12 0.04 3.48 1.08 "rheo_to_limnophil" 0.04 0 0.52 1.88 3 1.4 0.12 0 0.28 1.56 0.04 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra cypria" "Leuctra cypria Zwick, 1978" "SPECIES" "accepted" "Leuctra cypria Zwick, 1978" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7507.97151505095 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 2 8 0.04 0 0 0 0 4.56 4.84 0 0.08 0.88 2.8 4.52 1.4 0.28 0.08 0 0 0 0 3.56 1.04 "rheophil" 0.08 0 0.84 1.6 2.84 1.08 0 0 0.28 1.68 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra cyrnea" "Leuctra cyrnea Consiglio & Giudicelli, 1965" "SPECIES" "accepted" "Leuctra cyrnea Consiglio & Giudicelli, 1965" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5634.64621812509 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.64 8.32 0 0 0 0 0 4.76 5.56 0 0 0.76 2.84 4.2 1.4 0.4 0.12 0 0 0.2 0 3.56 1.08 "rheophil" 0.04 0 0.64 1.56 2.8 0.96 0 0 0.92 1.84 0.08 0 0.2 10 0 0 0 0 "very_wide" "YES"
"Leuctra despaxi" "Leuctra despaxi Mosely, 1930" "SPECIES" "accepted" "Leuctra despaxi Mosely, 1930" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6783.48720917738 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.8 8.16 0 0 0 0 0 4.88 5.48 0 0 1.24 2.8 3.72 1.52 0.52 0.08 0 0 0.04 0 3.44 1.08 "rheophil" 0 0 0.88 1.56 2.68 1.36 0.12 0 0.48 2.32 0 0.04 0 10 0 0 0 0 "moderate" "YES"
"Leuctra digitata" "Leuctra digitata Kempny, 1899" "SPECIES" "accepted" "Leuctra digitata Kempny, 1899" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6023.50888487985 "<=1" 0 1 0 0 0 1 1 0 0 "mixed" "egg_resist" "acid" 1 0 0 0 0 0 0 1 1 1 0 0 0 "fic" "hemimetabolic" 2 8 0 0 0 0 0 5 5 0 0 0 1 8 1 0 0 0 0 0 0 5 1 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 10 0 0 0 0 "small" "NO"
"Leuctra dolasilla" "Leuctra dolasilla Consiglio, 1955" "SPECIES" "accepted" "Leuctra dolasilla Consiglio, 1955" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "VU" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4521.29924549677 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.8 8.16 0 0 0 0 0 4.44 5 0 0.12 0.6 2.48 4.08 1.52 0.6 0.24 0.08 0 0.04 0 3.56 1.2 "rheophil" 0.12 0 0.64 1.52 2.8 0.68 0 0 0.48 2 0 0 0 10 0 0 0 0 "moderate" "NO"
"Leuctra elisabethae" "Leuctra elisabethae Ravizza, 1985" "SPECIES" "accepted" "Leuctra elisabethae Ravizza, 1985" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "EN" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6747.99319075342 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.8 8.04 0.04 0 0 0 0 4.52 5.24 0 0 0.64 2.92 3.88 1.44 0.68 0.24 0.08 0 0.04 0 3.52 1.2 "rheo_to_limnophil" 0.04 0 0.52 1.72 3.2 1.24 0 0 0.44 1.72 0 0 0 10 0 0 0 0 "moderate" "NO"
"Leuctra espanoli" "Leuctra espanoli Aubert, 1956" "SPECIES" "accepted" "Leuctra espanoli Aubert, 1956" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6023.50888487985 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.6 8.4 0 0 0 0 0 5.32 5 0 0 1 2.48 4.56 1.56 0.32 0.08 0 0 0.08 0 3.64 1.08 "rheo_to_limnophil" 0 0 0.4 1.76 3 1.28 0 0 0.4 2.12 0.04 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra estrela" "Leuctra estrela Aubert, 1962" "SPECIES" "accepted" "Leuctra estrela Aubert, 1962" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5228.03654215836 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.8 7.96 0.04 0 0 0 0 4.48 5.36 0 0.08 0.64 2.4 3.72 1.48 0.6 0.28 0.16 0 0.08 0 3.32 1.24 "rheo_to_limnophil" 0.08 0.04 0.68 1.4 2.44 1 0.12 0 0.76 1.8 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra festai" "Leuctra festai Aubert, 1954" "SPECIES" "accepted" "Leuctra festai Aubert, 1954" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "DD" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5988.01486645589 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.6 8.12 0.04 0 0 0 0 4.36 5.56 0 0 0.4 2.4 4.2 1.8 0.56 0.16 0 0 0.16 0 3.76 1.16 "rheophil" 0.08 0 0.6 1.36 2.64 1.04 0 0 0.8 1.72 0.08 0 0 10 0 0 0 0 "moderate" "NO"
"Leuctra flavomaculata" "Leuctra flavomaculata Mosely, 1935" "SPECIES" "accepted" "Leuctra flavomaculata Mosely, 1935" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5634.64621812509 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.76 8.04 0.04 0 0 0 0 5.08 5.2 0 0 0.84 2.88 3.88 1.12 0.44 0.28 0.12 0 0.12 0 3.12 1.28 "rheophil" 0.08 0 0.96 1.56 2.48 1.32 0 0 0.48 2.36 0.04 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra franzi" "Leuctra franzi Aubert, 1956" "SPECIES" "accepted" "Leuctra franzi Aubert, 1956" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4856.92088461558 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.64 8.32 0.04 0 0 0 0 4.56 5.24 0 0 1.2 3.2 3.72 1.16 0.44 0.12 0 0 0.16 0 3.2 1.08 "rheo_to_limnophil" 0.04 0.04 0.64 1.72 2.28 0.76 0.12 0 0.72 2.2 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra fraterna" "Leuctra fraterna Morton, 1930" "SPECIES" "accepted" "Leuctra fraterna Morton, 1930" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6023.50888487985 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.72 8.12 0 0 0 0 0 4.76 5.2 0 0 0.64 2.72 4.6 1.36 0.4 0.28 0.08 0 0 0 3.56 1.16 "rheophil" 0.08 0 0.52 1.4 3.2 1.28 0.12 0 0.2 1.64 0.12 0.12 0.16 10 0 0 0 0 "moderate" "YES"
"Leuctra fusca" "Leuctra fusca (Linnaeus, 1758)" "SPECIES" "accepted" "Leuctra fusca (Linnaeus, 1758)" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6765.7401999654 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.76 7.96 0.04 0 0 0 0 4.76 5.16 0 0 1.04 2.56 3.88 1.48 0.52 0.24 0.12 0 0.04 0 3.44 1.16 "rheo_to_limnophil" 0.08 0.04 0.56 1.88 2.8 1.2 0 0 0.24 1.84 0 0 0 10 0 0 0 0 "moderate" "YES"
"Leuctra fusca subsp. fusca" "Leuctra fusca fusca" "SUBSPECIES" "accepted" "Leuctra fusca fusca (Linnaeus, 1758)" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5245.78355137034 "<=1" 0 1 0 0 0 1 1 0 0 "mixed" "egg_resist" "no_pref" 1 0 0 0 0 0 0 1 1 1 1 1 1 "fic" "hemimetabolic" 3 7 0 0 0 0 0 5 5 0 0 0 1 1 3 2 2 1 0 0 0 3 2 "rheophil" 0 0 0 2 3 2 0 0 1 2 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Leuctra gallaeca" "Leuctra gallaeca Membiela, 1989" "SPECIES" "accepted" "Leuctra gallaeca Membiela, 1989" "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4856.92088461558 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "fic" "hemimetabolic" 1.6 8.2 0.04 0 0 0 0 4.28 5.36 0 0 1 2.56 3.16 1.44 0.64 0.28 0 0 0.04 0 3.32 1.16 "rheo_to_limnophil" 0.04 0.04 0.48 1.96 2.8 1.28 0.24 0 0.48 1.88 0.12 0 0 10 0 0 0 0 "very_wide" "YES"
