"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_mm" "BodyLength_male" "BodyLength_female" "BodyLength_min" "BodyLength_max" "Litter_size" "Development_total_d" "Development_egg_mean_d" "Development_larva_mean_d" "Development_pupa_mean_d" "Longevity_y" "Semivoltine" "Univoltine" "Bivoltine" "Multivoltine" "Overwintering_egg" "Overwintering_larva" "Overwintering_pupa" "Overwintering_imago" "Activity" "Larva_Diet" "Imago_Diet" "Larva_Diet_range" "Imago_Diet_range" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Diet_Grass" "Diet_Woody" "EIV_Light" "EIV_Temp" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "Dispersal_km" "Riparian_sp" "Habitat_ephemeral" "Habitat_lakes" "Habitat_ponds" "Habitat_rivers" "Habitat_streams" "Forewing_length_mm" "Hindwing_length_mm" "Sex_dimporh" "Territoriality" "Flight_mode_flier" "Flight_mode_percher" "BodyCol_black" "BodyCol_blue" "BodyCol_brown" "BodyCol_gray" "BodyCol_green" "BodyCol_orange" "BodyCol_pink" "BodyCol_red" "BodyCol_violet" "BodyCol_white" "BodyCol_yellow" "BodyColType_pigment" "BodyColType_pruinesc" "BodyColType_structur" "BodyPatterns_plain" "BodyPatterns_spotted" "BodyPatterns_striped" "Wing_Pigment" "WP_pattern" "WP_symmetry" "WP_dimorph" "WPColor_cover" "WPCol_amber" "WPCol_black" "WPCol_blue" "WPCol_brown" "WPCol_iredesc" "WPCol_orange" "WPCol_prunesc" "WPCol_red" "WPCol_yellow" "Larva_BodyLength_mm" "Larva_BodyLength_min" "Larva_BodyLength_max" "Larva_Habitat_stillwaters" "Larva_Habitat_watercourses" "Larva_Habitat_moors" "Larva_EIV_Drought" "Larva_Biotope_range" "MISSING_ALL_TRAITS"
"Ischnura senegalensis" "Ischnura senegalensis (Rambur, 1842)" "SPECIES" "accepted" "Ischnura senegalensis (Rambur, 1842)" "Ischnura" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 39864202.1363998 29 NA NA 30.16 34.12 552.48 423 NA NA NA 0.104547945205479 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.605 NA 0 1 1 0 0 0.526048109965636 NA 1.64 0 0 1 1 1 NA 14.25 "strong" "non-territorial" 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 "no" "stripes" "hindwing" "not" 0.21 0 1 0 0 0 0 0 0 0 18.28 16.2 19.76 1 1 1 0.16 "oligotop" "NO"
"Lestes barbarus" "Lestes barbarus (Fabricius, 1798)" "SPECIES" "accepted" "Lestes barbarus (Fabricius, 1798)" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INM" "No" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4080918.14690077 42.5 NA NA 40 45 425 75 NA NA NA 0.120547945205479 0 1 0 0 1 0 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 0 1 1 0 0 0.752577319587629 NA 2 1 0 1 0 0 NA 24 "weak" "territorial" 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 "no" "stripes" "hindwing" "not" 0.1632 0 1 0 0 0 0 0 0 0 25 24 26 1 0 1 0 "oligotop" "NO"
"Lestes dryas" "Lestes dryas Kirby, 1890" "SPECIES" "accepted" "Lestes dryas Kirby, 1890" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "VU" "LC" "ENDANGERED" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 24902698.1803637 37.5 NA NA 35 40 538.76 75 NA NA NA 0.189041095890411 0 1 0 0 1 0 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.333333333333333 NA 0 1 1 1 1 0.525773195876289 NA 2 1 1 1 1 1 NA 22.5 "weak" "territorial" 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 1 "no" "stripes" "hindwing" "not" 0.128 0 1 0 0 0 0 0 0 0 29 26 32 1 0 1 0 "oligotop" "NO"
"Lestes macrostigma" "Lestes macrostigma (Eversmann, 1836)" "SPECIES" "accepted" "Lestes macrostigma (Eversmann, 1836)" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "EEA" NA "No" NA "VU" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3286568.68956767 45 NA NA 37.56 44.48 542.66 352.2 NA NA NA 0.132383561643835 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.633333333333333 NA 0 1 1 0 0 0.602749140893471 NA 1.96 0 1 0 0 0 NA 26 "medium" "territorial" 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 "no" "stripes" "hindwing" "not" 0.1012 0 1 0 0 0 0 0 0 0 22.82 20.76 24.48 1 0 1 0.12 "oligotop" "NO"
"Lestes parvidens" "Lestes parvidens Artobolevskii, 1929" "SPECIES" "synonym" "Chalcolestes parvidens (Artobolevskii, 1929)" "Chalcolestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1727758.89789298 46.5 NA NA 39.92 46.12 530.84 469.2 NA NA NA 0.162630136986301 1 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.617666666666667 NA 0 1 1 0 0 0.540893470790378 NA 2.12 0 1 0 0 0 NA 24 "strong" "territorial" 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 "no" "stripes" "symmetric" "strongly" 0.2404 0 1 0 0 0 0 0 0 0 25.18 22.32 27.24 1 1 1 0.04 "eurytop" "NO"
"Lestes sponsa" "Lestes sponsa (Hansemann, 1823)" "SPECIES" "accepted" "Lestes sponsa (Hansemann, 1823)" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4936913.25258726 37 NA NA 35 39 471.38 75 NA NA NA 0.2 0 1 0 0 1 0 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.5 NA 0 1 1 0 0 0.525773195876289 NA 2 1 0 1 0 0 NA 20.5 "weak" "territorial" 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 "no" "stripes" "hindwing" "not" 0.1664 0 1 0 0 0 0 0 0 0 28.5 25 32 1 0 1 0 "oligotop" "NO"
"Lestes virens" "Lestes virens (Charpentier, 1825)" "SPECIES" "accepted" "Lestes virens (Charpentier, 1825)" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "InfoSpecies" "INN" "No" "EN" "LC" "ENDANGERED" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4231320.39335728 36 NA NA 30 39 459.38 75 NA NA NA 0.152 0 1 0 0 1 0 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.625 NA 0 1 0 0 0 0.422680412371134 NA 2 1 0 0 0 0 NA 21 "weak" "territorial" 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 "no" "stripes" "hindwing" "not" 0.132 0 1 0 0 0 0 0 0 0 26 23 29 1 0 1 0 "oligotop" "NO"
"Lestes virens subsp. vestalis" "Lestes virens vestalis (Rambur, 1841)" "SUBSPECIES" "synonym" "Lestes virens (Charpentier, 1825)" "Lestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "CR" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2979795.15416661 34.5 NA NA 30 39 454.3 75 NA NA NA 0.143013698630137 0 1 0 0 1 0 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.625 NA 0 1 0 0 0 0.422680412371134 NA 2 1 0 0 0 0 NA 21 "weak" "territorial" 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 "No" "stripes" "hindwing" "not" 0.1068 0 0 0 0 0 0 0 0 0 26 23 29 1 0 1 0 "oligotop" "NO"
"Lestes viridis" "Lestes viridis (Vander Linden, 1825)" "SPECIES" "synonym" "Chalcolestes viridis (Vander Linden, 1825)" "Chalcolestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "EEA" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3964317.67522152 43.5 NA NA 39 48 544.72 492.6 NA NA NA 0.130191780821918 1 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 1 1 0 0 0 0.607560137457045 NA 2 0 0 0 0 0 NA 28.66 "strong" "territorial" 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 "no" "stripes" "hindwing" "strongly" 0.2604 0 1 0 0 0 0 0 0 0 25.5 23 28 1 1 1 0 "eurytop" "NO"
"Leucorrhinia albifrons" "Leucorrhinia albifrons (Burmeister, 1839)" "SPECIES" "accepted" "Leucorrhinia albifrons (Burmeister, 1839)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "CR" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1248728.70621065 36 NA NA 33 39 453.5 720 NA NA NA 0.115068493150685 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.75 NA 0 1 0 0 0 0.412371134020619 NA 1 0 1 0 0 0 NA 25.5 "strong" "territorial" 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 "yes" "stripes" "hindwing" "strongly" 0.01 0 1 0 0 0 0 0 0 0 18.5 15 22 1 0 1 0 "stenotop" "NO"
"Leucorrhinia caudalis" "Leucorrhinia caudalis (Charpentier, 1840)" "SPECIES" "accepted" "Leucorrhinia caudalis (Charpentier, 1840)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "EN" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1385819.48743823 35 NA NA 33 37 488.6 720 NA NA NA 0.133150684931507 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 0 1 0 0 0 0.509415807560137 NA 3 1 1 0 0 0 NA 30.5 "strong" "territorial" 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 "yes" "stripes" "hindwing" "strongly" 0.03 0 1 0 0 0 0 0 0 0 19.5 19 20 1 0 1 0 "stenotop" "NO"
"Leucorrhinia dubia" "Leucorrhinia dubia (Vander Linden, 1825)" "SPECIES" "accepted" "Leucorrhinia dubia (Vander Linden, 1825)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "NT" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3007912.50371181 33.5 NA NA 31 36 567.56 1080 NA NA NA 0.16986301369863 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.0833333333333333 NA 0 1 1 1 1 0.429553264604811 NA 0 0 1 1 0 0 NA 26.5 "strong" "territorial" 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 "yes" "stripes" "hindwing" "not" 0.03 0 1 0 0 0 0 0 0 0 19.5 19 20 1 0 1 0 "stenotop" "NO"
"Leucorrhinia pectoralis" "Leucorrhinia pectoralis (Charpentier, 1825)" "SPECIES" "accepted" "Leucorrhinia pectoralis (Charpentier, 1825)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "SPEED2ZERO" "INN" "No" "EN" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3573406.63287003 35.5 NA NA 32 39 528.98 720 NA NA NA 0.131835616438356 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 0 1 1 0 0 0.501718213058419 NA 0 0 1 0 0 0 NA 31.5 "strong" "territorial" 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 "yes" "stripes" "hindwing" "not" 0.02 0 1 0 0 0 0 0 0 0 22 21 23 0 0 1 0 "stenotop" "NO"
"Leucorrhinia rubicunda" "Leucorrhinia rubicunda (Linnaeus, 1758)" "SPECIES" "accepted" "Leucorrhinia rubicunda (Linnaeus, 1758)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "InfoSpecies" "INM" "No" NA "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2328935.98029913 34.5 NA NA 31 38 527.26 720 NA NA NA 0.134904109589041 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.75 NA 0 1 0 0 0 0.563573883161512 NA 0 0 1 1 0 0 NA 29 "strong" "territorial" 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 "yes" "stripes" "hindwing" "not" 0.01 0 0 0 1 0 0 0 0 0 21 20 22 0 0 1 0 "stenotop" "NO"
"Libella pennipes" "Libella pennipes Pallas, 1771" "SPECIES" "homotypic synonym" "Platycnemis pennipes (Pallas, 1771)" "Platycnemis" "Platycnemididae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "LC" "LC" "VULNERABLE" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4462734.49268562 36 NA NA 35 37 514.84 6900 NA NA NA 0.133041095890411 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.625 NA 0 1 1 0 0 0.474226804123711 NA 2 0 1 0 0 1 NA 21 "strong" "territorial" 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 "No" "stripes" "hindwing" "not" 0.1068 0 0 0 0 0 0 0 0 0 21 18 24 1 1 0 0 "oligotop" "NO"
"Libellula aenea" "Libellula aenea Linnaeus, 1758" "SPECIES" NA "unresolved_accepted_11951" "Libellula" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12163670.7945896 41.4 NA NA 38.44 44.88 531.12 532.2 NA NA NA 0.144876712328767 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.608333333333333 NA 0 1 1 0 0 0.685223367697595 NA 2.12 0 0 0 0 0 NA 28.86 "strong" "territorial" 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 "no" "dots" "hindwing" "not" 0.1548 0 0 0 0 0 0 0 0 0 20.8 18.24 22.72 1 1 1 0.4 "eurytop" "YES"
"Libellula albifrons" "Libellula albifrons Burmeister, 1839" "SPECIES" NA "unresolved_accepted_11952" "Libellula" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11500423.4861721 42.52 NA NA 39.52 45.68 520.4 681.6 NA NA NA 0.143780821917808 1 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.618333333333333 NA 0 1 1 0 0 0.706254295532646 NA 2.2 0 0 0 0 1 NA 30.16 "strong" "territorial" 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 "no" "stripes" "hindwing" "not" 0.1292 0 0 0 0 0 0 0 0 0 21.36 19.4 23.84 1 1 1 0.2 "eurytop" "YES"
"Libellula albistylum" "Libellula albistylum Selys, 1848" "SPECIES" "homotypic synonym" "Orthetrum albistylum (Selys, 1848)" "Orthetrum" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "NT" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2547817.50309023 47.5 NA NA 45 50 515.48 360 NA NA NA 0.138849315068493 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.541666666666667 NA 0 1 0 0 0 0.77319587628866 NA 1 0 1 1 0 0 NA 35.5 "strong" "territorial" 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 "No" "stripes" "hindwing" "not" 0.1164 0 0 0 0 0 0 0 0 0 23 21 25 1 0 0 0 "oligotop" "NO"
"Libellula annulata" "Libellula annulata Palisot de Beauvois, 1807" "SPECIES" NA "unresolved_accepted_11953" "Libellula" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8984984.97438659 43.32 NA NA 40.12 46.44 547.24 650.4 NA NA NA 0.140931506849315 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.629333333333333 NA 0 1 1 0 0 0.683298969072165 NA 2.2 0 0 0 0 1 NA 29.82 "strong" "territorial" 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 "yes" "stripes" "hindwing" "not" 0.1368 0 1 0 0 0 0 0 0 0 21.5 19.48 23.8 1 1 1 0.12 "eurytop" "YES"
"Libellula arteriosa" "Libellula arteriosa Burmeister, 1839" "SPECIES" "homotypic synonym" "Trithemis arteriosa (Burmeister, 1839)" "Trithemis" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 30999103.9367423 34.5 NA NA 33.36 38.76 544.36 318 NA NA NA 0.114958904109589 0 1 0 0 1 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.591666666666666 NA 0 1 1 0 0 0.768109965635739 NA 2 0 1 1 1 1 NA 27 "strong" "territorial" 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 "Yes" "stripes" "hindwing" "not" 0.1 0 0 0 1 0 0 0 1 0 16.56 14.92 18.24 1 0 1 0.68 "oligotop" "NO"
"Libellula bimaculata" "Libellula bimaculata Charpentier, 1825" "SPECIES" NA "unresolved_accepted_11954" "Libellula" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7823849.84659258 42.42 NA NA 39.68 45.04 557.7 573 NA NA NA 0.142904109589041 0 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.591666666666667 NA 0 1 1 0 0 0.66680412371134 NA 2.12 0 0 0 0 0 NA 29.64 "strong" "territorial" 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 "yes" "stripes" "hindwing" "not" 0.1168 0 0 0 0 0 0 0 0 0 21.46 19.48 23.32 1 1 1 0.56 "eurytop" "YES"
"Libellula boltonii" "Libellula boltonii Donovan, 1807" "SPECIES" "homotypic synonym" "Cordulegaster boltonii (Donovan, 1807)" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 387.111487563669 77 NA NA 74 80 583.92 1620 NA NA NA 0.138082191780822 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 0 1 1 0 0 0.515463917525773 NA 2 0 0 0 1 1 NA 44 "weak" "territorial" 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 "No" "stripes" "hindwing" "strongly" 0.2216 0 1 0 0 0 0 0 0 1 41 35 47 0 1 1 0 "stenotop" "NO"
"Libellula brunneum" "Libellula brunneum Fonscolombe, 1837" "SPECIES" "homotypic synonym" "Orthetrum brunneum (Fonscolombe, 1837)" "Orthetrum" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4545746.75315101 45 NA NA 41 49 541.8 720 NA NA NA 0.134794520547945 1 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.625 NA 0 1 1 0 0 0.77319587628866 NA 2 0 0 0 0 1 NA 35 "strong" "territorial" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 "No" "stripes" "hindwing" "strongly" 0.204 0 1 0 0 0 0 0 0 0 20.5 18 23 1 1 0 0 "stenotop" "NO"
"Libellula caerulea" "Libellula caerulea Ström, 1783" "SPECIES" "homotypic synonym" "Aeshna caerulea (Ström, 1783)" "Aeshna" "Aeshnidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "VU" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1392547.58172014 59 NA NA 54 64 607.46 972 NA NA NA 0.125698630136986 1 0 0 0 1 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0 NA 0 0 1 1 1 0.478213058419244 NA 1 0 0 0 0 0 NA 39 "strong" "territorial" 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 "No" "stripes" "hindwing" "not" 0.24 0 1 0 0 0 0 0 0 1 38 36 40 1 0 1 0.96 "oligotop" "NO"
"Libellula cancellatum" "Libellula cancellatum Linnaeus, 1758" "SPECIES" "homotypic synonym" "Orthetrum cancellatum (Linnaeus, 1758)" "Orthetrum" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "LC" "LC" "VULNERABLE" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4909414.58759903 47 NA NA 44 50 560.84 720 NA NA NA 0.164383561643836 1 1 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.666666666666667 NA 1 1 1 0 0 0.793814432989691 NA 2 0 1 1 1 0 NA 38 "strong" "territorial" 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 "No" "stripes" "hindwing" "not" 0.1672 0 1 0 0 0 0 0 0 0 24 19 29 1 0 0 0 "eurytop" "NO"
"Libellula caudalis" "Libellula caudalis Charpentier, 1840" "SPECIES" "homotypic synonym" "Leucorrhinia caudalis (Charpentier, 1840)" "Leucorrhinia" "Libellulidae" "Odonata" "Insecta" "Arthropoda" "Dragonflies" "FaunaEuropeae" "INN" "No" "EN" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1385819.48743823 35 NA NA 33 37 508.34 720 NA NA NA 0.137972602739726 1 0 0 0 0 1 NA 0 "Diurnal" "Carnivorous" "Carnivorous" "polyphagous" "polyphagous" 1 0 0 0 0 0 0 0 0 0 NA 0.583333333333333 NA 0 1 0 0 0 0.514501718213058 NA 3 1 1 0 0 0 NA 30.5 "strong" "territorial" 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 "Yes" "stripes" "hindwing" "strongly" 0.03 0 1 0 0 0 0 0 0 0 19.5 19 20 1 0 1 0 "stenotop" "NO"
